Index Joint1 Joint2 Joint3 Joint4 Joint5 Joint6
0 -0.3857059292651406 -1.6801103366722492 1.9024058782964348 -3.5185750796602897 -1.105379999577666 -0.11366125386207705
1 -0.3856712945244759 -1.6795692873575823 1.9041956573054117 -3.515809702484354 -1.1057542172594006 -0.11485470214920854
2 -0.3856121565405881 -1.6790558835635836 1.9051302819817193 -3.5131390962360447 -1.1061377203666367 -0.11600365806607227
3 -0.385531191162518 -1.6785625670242927 1.9054513119550105 -3.5105361287641195 -1.1065248894840005 -0.11711650138365143
4 -0.38543051617309854 -1.6780838796032003 1.9053324262861704 -3.5079811337629487 -1.1069121589441278 -0.11819926628867128
5 -0.3853118550406284 -1.677615883843454 1.9048983236829984 -3.505459904799794 -1.1072973361484797 -0.11925628582639151
6 -0.3851766451733841 -1.6771557403461936 1.9042384382096693 -3.5029622058274614 -1.1076791510315234 -0.12029066390998444
7 -0.3850261112049178 -1.6767014010918133 1.903416854847058 -3.5004806768767147 -1.1080569537386271 -0.12130461877928961
8 -0.38486131569575044 -1.6762513876692364 1.9024794591635148 -3.498010035837163 -1.1084305095604594 -0.12229973180194023
9 -0.3846831949044289 -1.6758046312979131 1.90145908306774 -3.4955464991006786 -1.108799858748549 -0.12327712713662595
10 -0.38449258447729606 -1.6753603576287635 1.900379203197914 -3.493087362526045 -1.1091652202122098 -0.12423760117482224
11 -0.3842902382061811 -1.674918003897722 1.8992565962101906 -3.4906306991140763 -1.1095269252179047 -0.12518171564123062
12 -0.38407684194548786 -1.674477159403363 1.8981032435172607 -3.48817514127521 -1.109885371770136 -0.12610986446891317
13 -0.38385302410489186 -1.6740375227726607 1.8969276966355968 -3.485719724218872 -1.110240993331596 -0.12702232178722542
14 -0.3836193636921799 -1.6735988712957104 1.8957360552661642 -3.483263773405643 -1.110594237522558 -0.12791927632795524
15 -0.3833763965856089 -1.6731610389285347 1.894532667549441 -3.4808068237109646 -1.110945551778802 -0.1288008560762305
16 -0.3831246205143154 -1.6727239005167045 1.8933206311420472 -3.478348561382562 -1.111295373863401 -0.1296671459211995
17 -0.38286449908663733 -1.6722873604807007 1.8921021515834329 -3.4758887823659452 -1.1116441257601364 -0.13051820028729652
18 -0.3825964651093592 -1.671851344699764 1.8908787984669684 -3.47342736237526 -1.1119922099161135 -0.13135405216874854
19 -0.38232092337266016 -1.671415794687714 1.8896516884648147 -3.4709642353877572 -1.1123400071085405 -0.13217471958821517
20 -0.3820382530271526 -1.6709806634106321 1.8884216160236469 -3.468499378177225 -1.1126878754263174 -0.13298021021162412
21 -0.3817488096449047 -1.6705459122804385 1.8871891466412662 -3.466032799175759 -1.1130361500087615 -0.13377052464382308
22 -0.38145292703165723 -1.670111508990528 1.8859546833981224 -3.4635645304374916 -1.113385143290657 -0.1345456587808043
23 -0.3811509188397241 -1.6696774259544127 1.8847185143817036 -3.461094621825528 -1.1137351455781463 -0.13530560548750173
24 -0.38084308001830836 -1.669243639176235 1.8834808464668165 -3.458623136792681 -1.1140864258331145 -0.1360503557936465
25 -0.38052968812875604 -1.6688101274306946 1.8822418293574585 -3.4561501493053393 -1.1144392325811672 -0.13677989974535748
26 -0.3802110045455998 -1.6683768716647749 1.8810015726813851 -3.4536757415878827 -1.1147937948846958 -0.13749422701090114
27 -0.3798872755594007 -1.6679438545586092 1.8797601581311043 -3.45120000245676 -1.1151503233410816 -0.13819332731097045
28 -0.3795587333938592 -1.6675110602006682 1.878517648074834 -3.448723026079004 -1.1155090110791386 -0.13887719072374355
29 -0.3792255971470751 -1.6670784738452258 1.8772740916533848 -3.4462449110369295 -1.1158700347360233 -0.13954580790061638
30 -0.3788880736649217 -1.6666460817291795 1.876029529087727 -3.443765759614368 -1.1162335554032219 -0.14019917021823664
31 -0.3785463583530746 -1.666213870931835 1.8747839947140255 -3.4412856772438136 -1.1165997195346593 -0.1408372698851293
32 -0.3782006359331666 -1.6657818292659199 1.8735375191144554 -3.438804772071052 -1.1169686598130404 -0.14146010001596446
33 -0.3778510811477267 -1.6653499451914229 1.8722901306061615 -3.4363231546060957 -1.1173404959726274 -0.14206765468277702
34 -0.3774978594179323 -1.6649182077462383 1.871041856275154 -3.433840937438058 -1.1177153355780898 -0.14265992894977705
35 -0.3771411274577156 -1.6644866064892891 1.8697927226880577 -3.431358234997844 -1.1180932747599974 -0.14323691889648524
36 -0.3767810338473718 -1.6640551314530168 1.8685427563762265 -3.428875163357039 -1.1184743989081563 -0.14379862163256774
37 -0.3764177195695009 -1.663623773102994 1.867291984159389 -3.4263918400545688 -1.1188587833243595 -0.14434503530677623
38 -0.3760513185098519 -1.6631925223030337 1.866040433356513 -3.4239083839450104 -1.1192464938363609 -0.1448761591117076
39 -0.37568195792541875 -1.662761370284613 1.8647881319177162 -3.421424915064069 -1.1196375873749844 -0.14539199328560493
40 -0.37530975888194623 -1.6623303086197412 1.8635351085011946 -3.418941554507913 -1.1200321125163315 -0.14589253911207048
41 -0.3749348366628418 -1.6618993291966382 1.8622813925121304 -3.4164584243239116 -1.1204301099910325 -0.14637779891831085
42 -0.3745573011513413 -1.6614684241977398 1.8610270141155623 -3.413975647410916 -1.120831613162447 -0.14684777607235613
43 -0.3741772571876494 -1.6610375860796747 1.8597720042316659 -3.411493347427684 -1.1212366484756568 -0.14730247497956744
44 -0.3737948049026551 -1.6606068075549356 1.8585163945193819 -3.4090116487083457 -1.1216452358790157 -0.14774190107865648
45 -0.3734100400297184 -1.66017608157503 1.8572602173525563 -3.40653067618405 -1.1220573892199368 -0.1481660608373761
46 -0.37302305419592396 -1.6597454013149402 1.8560035057914903 -3.404050555310114 -1.1224731166165158 -0.14857496174799437
47 -0.37263393519410914 -1.659314760158759 1.854746293551914 -3.401571411998094 -1.1228924208064968 -0.14896861232263162
48 -0.37224064446491195 -1.658790849295129 1.8536643775851276 -3.399060519493124 -1.123314063379734 -0.1493470220885163
49 -0.37184393991921244 -1.6582690007113954 1.8525052126457258 -3.3965600426627303 -1.123739604558562 -0.149707424265347
50 -0.3714440967483193 -1.657748550790038 1.851291562401666 -3.394067434513267 -1.124168786036472 -0.1500506347077464
51 -0.37104134206166867 -1.6572290304906503 1.8500394690411321 -3.3915809352859783 -1.1246014378965452 -0.15037723227195968
52 -0.3706358677058992 -1.6567101082768885 1.8487602353858439 -3.3890993413554273 -1.1250374487218413 -0.15068762898770155
53 -0.3702278393299815 -1.656191549722523 1.8474618245012835 -3.3866218416649154 -1.125476745295199 -0.1509821196234338
54 -0.36981740283468856 -1.6556731889534597 1.8461498473018156 -3.3841479020891705 -1.1259192788072745 -0.15126091666760366
55 -0.36940468898945183 -1.6551549084751644 1.8448282590015808 -3.381677183751915 -1.1263650155012779 -0.15152417499923518
56 -0.3689898167596321 -1.654636624933323 1.8434998499673405 -3.3792094853684924 -1.1268139303506286 -0.15177200927547205
57 -0.36857289572301977 -1.6541182790684106 1.8421665914834848 -3.3767447025703254 -1.1272660028128305 -0.15200450617848588
58 -0.36815402784096346 -1.6535998286322662 1.8408298791907365 -3.3742827992227786 -1.1277212140049881 -0.15222173303631867
59 -0.36773330877065297 -1.6530812433951603 1.8394907043962991 -3.3718237872074366 -1.1281795448519445 -0.15242374388751292
60 -0.3673088471135102 -1.6526349090453822 1.8379833649125914 -3.36939536735564 -1.1286411288867837 -0.1526105837447206
61 -0.36688400785319836 -1.6521860928718017 1.836543867265121 -3.3669615319648054 -1.1291058140730068 -0.1527847624627666
62 -0.3664586877023071 -1.651735434186102 1.8351517580171661 -3.364524853096646 -1.1295737209516847 -0.15294557759980693
63 -0.3660328215359808 -1.6512833811535492 1.8337927339234152 -3.362087170954922 -1.1300449066300837 -0.15309254578578518
64 -0.3656063713483514 -1.6508302479566601 1.8324568008111852 -3.3596498128337995 -1.1305193845397226 -0.15322533737312344
65 -0.36517931840410184 -1.6503762548854646 1.8311369825935435 -3.3572137465570715 -1.1309971381830686 -0.15334373062755272
66 -0.3647516576770472 -1.6499215564504857 1.8298284162767802 -3.3547796880183443 -1.1314781306419497 -0.15344757962256908
67 -0.3643233939161411 -1.6494662610925992 1.828527717755787 -3.352348176546882 -1.131962311124774 -0.15353679174410556
68 -0.3638945388648632 -1.6490104449977065 1.8272325375312388 -3.3499196277153773 -1.1324496194584337 -0.15361131193371919
69 -0.36346510929572623 -1.6485541617763713 1.825941249592105 -3.347494370331689 -1.1329399891607148 -0.1536711116555479
70 -0.36303512561972556 -1.6480974492437621 1.8246527336363714 -3.3450726723430018 -1.1334333495361604 -0.15371618117365118
71 -0.36260461090079416 -1.647640334166811 1.8233662226900855 -3.342654758968939 -1.1339296271022605 -0.1537465241484159
72 -0.36217359015532474 -1.6471828355868112 1.8220811965303674 -3.340240825389682 -1.1344287465576894 -0.15376215385693093
73 -0.36174208985226214 -1.6467249671440614 1.820797307175739 -3.337831045620191 -1.1349306314381762 -0.15376309055010381
74 -0.36131013755431723 -1.6462667387036851 1.8195143268173588 -3.335425578713973 -1.1354352045598501 -0.15374935960512356
75 -0.3608777616585169 -1.645808157492282 1.8182321114478606 -3.333024573097757 -1.1359423883183677 -0.15372099023415198
76 -0.3604449912067413 -1.6453492288923082 1.8169505754660749 -3.3306281695984743 -1.1364521048904588 -0.1536780145818317
77 -0.36001185574564204 -1.644889956997069 1.8156696739528273 -3.3282365035556976 -1.1369642763696695 -0.15362046709445215
78 -0.35957838522148106 -1.6444303449983428 1.814389390305736 -3.325849706294749 -1.1374788248579102 -0.1535483840788186
79 -0.3591446098997377 -1.6439703954570428 1.8131097276161499 -3.323467906153057 -1.137995672527473 -0.15346180339352078
80 -0.3587105603023609 -1.6435101104921641 1.8118307026580336 -3.321091229194455 -1.1385147416634458 -0.15336076423255196
81 -0.3582762671576618 -1.6430494919126721 1.8105523416991358 -3.318719799705604 -1.1390359546932278 -0.15324530697330116
82 -0.3578417613593287 -1.642588541309556 1.80927467758295 -3.316353740540341 -1.1395592342076588 -0.15311547306938275
83 -0.3574070739320909 -1.6421272601200834 1.8079977476964755 -3.3139931733579395 -1.1400845029767888 -0.15297130497466943
84 -0.3569722360022847 -1.6416656496726616 1.8067215925551465 -3.3116382187873827 -1.140611683962309 -0.15281284608901693
85 -0.3565372787720887 -1.6412037112181708 1.8054462548175665 -3.3092889965400527 -1.1411407003279828 -0.1526401407190487
86 -0.3561022334965527 -1.6407414459518637 1.8041717785994213 -3.306945625486483 -1.1416714754489556 -0.15245323404937847
87 -0.3556671314627971 -1.6402788550286866 1.802898208995555 -3.3046082237080685 -1.142203932920522 -0.15225217212105188
88 -0.3552320039709353 -1.6398159395740133 1.8016255917468011 -3.302276908531343 -1.142737996566709 -0.15203700181496554
89 -0.354796882316395 -1.639352700691178 1.8003539730074343 -3.29995179655012 -1.1432735904489069 -0.1518077708387045
90 -0.3543617977734037 -1.638889139466778 1.7990833991825232 -3.2976330036391968 -1.1438106388746827 -0.1515645277157142
91 -0.3539267815794625 -1.638425256974415 1.7978139168138163 -3.2953206449621852 -1.1443490664068507 -0.15130732177605355
92 -0.35349186492067797 -1.6379610542773504 1.7965455724993091 -3.2930148349752706 -1.1448887978728375 -0.15103620314820687
93 -0.35305707891785193 -1.6374965324303943 1.7952784128361705 -3.290715687428142 -1.1454297583743505 -0.15075122275159183
94 -0.3526224546132511 -1.6370316924812631 1.7940124843798557 -3.2884233153629663 -1.145971873297344 -0.1504524322895129
95 -0.3521880229579949 -1.63656653547156 1.7927478336144314 -3.286137831112011 -1.1465150683222676 -0.15013988424238708
96 -0.35175381480001117 -1.6361010624374903 1.7914845069306584 -3.283859346294339 -1.1470592694345731 -0.14981363186112215
97 -0.3513198608725181 -1.6356352744103901 1.7902225506094418 -3.281587971811873 -1.1476044029354588 -0.14947372916056592
98 -0.35088619178299685 -1.6351691724171193 1.7889620108089852 -3.279323817845029 -1.1481503954528185 -0.14912023091297016
99 -0.35045283800262483 -1.6347027574803608 1.787702933554503 -3.277066993848073 -1.148697173952376 -0.14875319264143136
100 -0.3500198298561427 -1.6342360306188475 1.7864453647296972 -3.274817608544297 -1.1492446657489706 -0.14837267061328288
101 -0.3495871975121315 -1.6337689928475407 1.7851893500694505 -3.2725757699210787 -1.1497927985179752 -0.14797872183342187
