Index dist_to_goal_AAPF dist_to_goal_APF
0 0.7331477839760988 0.7331477839760988
1 0.7201076920465175 0.7201076920465175
2 0.7070216513009102 0.7070216513009102
3 0.6939346699826325 0.6939346699826325
4 0.6808562808680615 0.6808562808680615
5 0.667797268985949 0.667797268985949
6 0.6547690258111551 0.6547690258111551
7 0.6417834581250023 0.6417834581250023
8 0.6288529675225396 0.6288529675225396
9 0.6159904451271994 0.6159904451271994
10 0.6032092692011197 0.6032092692011197
11 0.5905233014619181 0.5905233014619181
12 0.5779468799539891 0.5779468799539891
13 0.565494806876567 0.565494806876567
14 0.5531823298756922 0.5531823298756922
15 0.5410251152574419 0.5410251152574419
16 0.5290392114795669 0.5290392114795669
17 0.5172410011767591 0.5172410011767591
18 0.5056471399034472 0.5056471399034472
19 0.49427447976622896 0.49427447976622896
20 0.48313997619580046 0.48313997619580046
21 0.4722605763075355 0.4722605763075355
22 0.4616530876537057 0.4616530876537057
23 0.4513340267099462 0.4513340267099462
24 0.4413194471890986 0.4413194471890986
25 0.4316247492501698 0.4316247492501698
26 0.42226447186303284 0.42226447186303284
27 0.4132520719683987 0.4132520719683987
28 0.40459969557235825 0.40459969557235825
29 0.3963179474335138 0.3963179474335138
30 0.38841566740082634 0.38841566740082634
31 0.3808997225764213 0.3808997225764213
32 0.373774825132532 0.373774825132532
33 0.3670433856400752 0.3670433856400752
34 0.36070541104340625 0.36070541104340625
35 0.35475845488704816 0.35475845488704816
36 0.3491976251045823 0.3491976251045823
37 0.3440156517604817 0.3440156517604817
38 0.3392030138321053 0.3392030138321053
39 0.3347481207408484 0.3347481207408484
40 0.3306375412250606 0.3306375412250606
41 0.32685626960550307 0.32685626960550307
42 0.32338801776759246 0.32338801776759246
43 0.32021552040728746 0.32021552040728746
44 0.3173208412713748 0.3173208412713748
45 0.31468566916621155 0.31468566916621155
46 0.3122915942219682 0.3122915942219682
47 0.31012035704238416 0.31012035704238416
48 0.3081540656931498 0.3081540656931498
49 0.3063753777598533 0.3063753777598533
50 0.304767646761654 0.304767646761654
51 0.30331503392160375 0.30331503392160375
52 0.3020025876103524 0.3020025876103524
53 0.2988383661885066 0.2988383661885066
54 0.2967637003499002 0.2967637003499002
55 0.29537957485069766 0.29537957485069766
56 0.29443034709763594 0.29443034709763594
57 0.29375405678009714 0.29375405678009714
58 0.29324863491206754 0.29324863491206754
59 0.2928498343946686 0.2928498343946686
60 0.29251714323321965 0.29251714323321965
61 0.29222490844526344 0.29222490844526344
62 0.29195678170366623 0.29195678170366623
63 0.2917022545728727 0.2917022545728727
64 0.29145449873389606 0.29145449873389606
65 0.2912090182625422 0.2912090182625422
66 0.29096280656525736 0.29096280656525736
67 0.29071381702099336 0.29071381702099336
68 0.2904606289105192 0.2904606289105192
69 0.2902022352146498 0.2902022352146498
70 0.2899379067280623 0.2899379067280623
71 0.28966710418012537 0.28966710418012537
72 0.28938942072956925 0.28938942072956925
73 0.289104543814852 0.289104543814852
74 0.2888122294475212 0.2888122294475212
75 0.2885122845892633 0.2885122845892633
76 0.2882045548459264 0.2882045548459264
77 0.2878889157087031 0.2878889157087031
78 0.2876705504946574 0.2876705504946574
79 0.287441072227084 0.287441072227084
80 0.2872001580133382 0.2872001580133382
81 0.28694757049225655 0.28694757049225655
82 0.28668313395272316 0.28668313395272316
83 0.2864067182569951 0.2864067182569951
84 0.28611822780536006 0.28611822780536006
85 0.28581759380290556 0.28581759380290556
86 0.2855047687241847 0.2855047687241847
87 0.2851797222672507 0.2851797222672507
88 0.2848424383366219 0.2848424383366219
89 0.2844929127515209 0.2844929127515209
90 0.2841311514757288 0.2841311514757288
91 0.28375716922993865 0.28375716922993865
92 0.2833709883897029 0.2833709883897029
93 0.28297263810011436 0.28297263810011436
94 0.2825621535573375 0.2825621535573375
95 0.2821395754201669 0.2821395754201669
96 0.2817049493239843 0.2817049493239843
97 0.2812583254760702 0.2812583254760702
98 0.2807997583160339 0.2807997583160339
99 0.28032930622870894 0.28032930622870894
100 0.27984703129955857 0.27984703129955857
101 0.2793529991047076 0.2793529991047076
102 0.2788472785293179 0.2788472785293179
103 0.27832994160927543 0.27832994160927543
104 0.277801063392147 0.277801063392147
105 0.27726072181414174 0.27726072181414174
106 0.2767089975904383 0.2767089975904383
107 0.2761459741167335 0.2761459741167335
108 0.2755717373802658 0.2755717373802658
109 0.27498637587889174 0.27498637587889174
110 0.2743899805470429 0.2743899805470429
111 0.27378264468760616 0.27378264468760616
112 0.2731644639089331 0.2731644639089331
113 0.27253553606631903 0.27253553606631903
114 0.27189596120740583 0.27189596120740583
115 0.2712458415210464 0.2712458415210464
116 0.27058528128924497 0.27058528128924497
117 0.2699143868418396 0.2699143868418396
118 0.2692332665136518 0.2692332665136518
119 0.26854203060385223 0.26854203060385223
120 0.26784079133733696 0.26784079133733696
121 0.2671296628279285 0.2671296628279285
122 0.2664087610432332 0.2664087610432332
123 0.26567820377101686 0.26567820377101686
124 0.2649381105869602 0.2649381105869602
125 0.26418860282368156 0.26418860282368156
126 0.26342980354091405 0.26342980354091405
127 0.26266183749674227 0.26266183749674227
128 0.2618848311198052 0.2618848311198052
129 0.26109891248237865 0.26109891248237865
130 0.2603042112742633 0.2603042112742633
131 0.25950085877739815 0.25950085877739815
132 0.2586889878411371 0.2586889878411371
133 0.2578687328581165 0.2578687328581165
134 0.2570402297406579 0.2570402297406579
135 0.2562036158976462 0.2562036158976462
136 0.2553590302118279 0.2553590302118279
137 0.2545066130174783 0.2545066130174783
138 0.2536465060783916 0.2536465060783916
139 0.25283761871444166 0.25283761871444166
140 0.2520238295011362 0.2520238295011362
141 0.2512048364525945 0.2512048364525945
142 0.25038041976752196 0.25038041976752196
143 0.2495504224012884 0.2495504224012884
144 0.24871473560391447 0.24871473560391447
145 0.247873288042454 0.247873288042454
146 0.2470260375482859 0.2470260375482859
147 0.24617296481172823 0.24617296481172823
148 0.24531406853771717 0.24531406853771717
149 0.24444936170830675 0.24444936170830675
150 0.243616168474559 0.24362425823878814
151 0.2427763345115207 0.2427899486290565
152 0.2419299225151844 0.24194717005082034
153 0.2410770003542682 0.2410965092347999
154 0.2402176402113142 0.24023843413602952
155 0.23935191791668745 0.2393733198663964
156 0.2384799124337107 0.23850146952197535
157 0.23760170546240275 0.23762313068849844
158 0.23671738113643628 0.23673850839995209
159 0.23582702579348047 0.23584777524509942
160 0.2349307278034157 0.23495107921259833
161 0.2340285774422891 0.23404854976093462
162 0.2331680581313661 0.23414395453673362
163 0.23229837350847077 0.23416432571056886
164 0.23142026806591523 0.23411808405989626
165 0.23053436028582194 0.2340160338237936
166 0.22964116549833152 0.2338686551338751
167 0.2287411158873686 0.23368505288736294
168 0.22778803598660258 0.2334726994381555
169 0.22683202092247898 0.23323752724098373
170 0.22587248356169148 0.23298415088996974
171 0.2249090112058959 0.2327161144827221
172 0.2239413227862017 0.23243611952084375
173 0.22296923743730598 0.23214621770489585
174 0.22199265116214245 0.2318479665424068
175 0.2210115193390138 0.23154255137554713
176 0.22002584350710974 0.23123087928723673
177 0.21903566132320976 0.2309136504372792
178 0.2180410388930882 0.23059141175597345
179 0.2170420648962741 0.23026459708494507
180 0.21603884607445178 0.22993355703102722
181 0.21503150376243338 0.22959858107855588
182 0.21402017121967865 0.2304003125821215
183 0.2130049915786034 0.23105713075813733
184 0.21198611626935587 0.23160123838365812
185 0.21096370381343224 0.23206000390961687
186 0.20993791890328317 0.23245501515217107
187 0.208908931703969 0.23280260811332454
188 0.20787691732740227 0.23311483666653157
189 0.20684205544084974 0.23340045267640508
190 0.20580452997993884 0.23366574375264723
191 0.20476452894303157 0.23391519619755677
192 0.2037222442489337 0.23415199775817702
193 0.2026778716438474 0.23437840912449204
194 0.2016316106465084 0.23459603384715574
195 0.2005836645227909 0.23480601220434497
196 0.19953424028284236 0.23500915930660102
197 0.1985108450190611 0.2352060628781917
198 0.19748277392933972 0.23539715215766835
199 0.1964510509346486 0.23558274625577358
200 0.195519978308355 0.2357630879771241
201 0.19458117236121336 0.2359383673974988
202 0.19363626673964038 0.23610873824529374
203 0.19268660305541643 0.23627432924288005
204 0.19173328712462967 0.23643525192685194
205 0.19077723756799614 0.23659160601437573
206 0.18981922623507497 0.236743483063585
207 0.1888599110108076 0.2368909689510684
208 0.18789986199683123 0.23703414553149213
209 0.18689419120570389 0.23717309173364481
210 0.1858925888048101 0.23730788426972027
211 0.18489452698922554 0.2374385980805594
212 0.18389968122828645 0.23756530660187217
213 0.18290788008258332 0.2376880819102193
214 0.18191906802585847 0.23780699478930897
215 0.1809332776752644 0.23792211474451613
216 0.17995060890480705 0.2380335099847743
217 0.17897121303989602 0.238141247384927
218 0.17799528082854826 0.23824539243744766
219 0.17702303323359456 0.23834600919954235
220 0.17605471433883446 0.23844316023967113
221 0.1750905858418815 0.23853690658614815
222 0.17413092273810493 0.23862730767954674
223 0.17317600989750673 0.23871442132999438
224 0.172226139309079 0.23879830367999624
225 0.1712816078218445 0.23887900917312904
226 0.17034271525309325 0.2389565905287443
227 0.16940976276572617 0.23903109872267742
228 0.16848305144057818 0.2391025829738675
229 0.16756288098797695 0.23917109073672868
230 0.16664954855694025 0.2392366676990765
231 0.16574334761138917 0.23929935778537956
232 0.1648445668512822 0.2393592031650942
233 0.16395348916327182 0.23941624426583033
234 0.16307039059075779 0.2394705197910872
235 0.16219553931739863 0.2395220667423002
236 0.16132919466149964 0.23957092044493944
237 0.16047160608136704 0.2396171145783985
238 0.15953111357853642 0.23966068120942235
239 0.1586067050094392 0.23970165082882233
240 0.1576972432687047 0.2397400523912302
241 0.1568019244126369 0.23977591335765278
242 0.15592018481539446 0.23980925974059158
243 0.1550516336531699 0.23984011615149517
244 0.1541960033479343 0.23986850585032551
245 0.15335311292220505 0.23989445079701432
246 0.15251799029160937 0.23991797170460544
247 0.15169587102501628 0.23993908809387246
248 0.15088657687543722 0.2399578183492168
249 0.1500899727169475 0.23997417977565336
250 0.14930595011093797 0.23998818865669824
251 0.1485344150677588 0.23999986031297976
252 0.14777527895362638 0.2400092091614009
253 0.1470284517706426 0.24001624877468708
254 0.1462938372385655 0.2400209919411599
255 0.14557132925326877 0.24002345072458475
256 0.144860809404091 0.24002363652394593
257 0.14325108852774968 0.24002156013300646
258 0.14180036885996858 0.24001723179952542
259 0.1404864935393142 0.24001066128399806
260 0.13929158168776207 0.24000185791780293
261 0.13820086739524184 0.23999083066064
262 0.13720193222438729 0.23997758815714904
263 0.13628418114756644 0.23996213879260914
264 0.13543847265949077 0.23994449074761948
265 0.1346568492044105 0.2399246520516738
266 0.13395514939805303 0.239902630635541
267 0.13326229189891897 0.23987843438237644
268 0.13261753373559645 0.2398520711774861
269 0.1320157409400177 0.23982354895668112
270 0.13143690624678356 0.23979287575315703
271 0.13089437462277181 0.23976005974284348
272 0.13038397538731109 0.2397251092881704
273 0.1299020302435361 0.23968803298020921
274 0.12944528001772887 0.2396488396791438
275 0.1290108254583589 0.23960753855303799
276 0.12859607875880183 0.2395641391148676
277 0.1281987233945301 0.23764813555162964
278 0.12781668050307182 0.23607385007208265
279 0.1274480804823799 0.23471908313923562
280 0.12709123880284942 0.23180422316971824
281 0.12674463526020824 0.22925979565996138
282 0.12640689606734962 0.22695146980839465
283 0.12607677831057004 0.22479951690729055
284 0.12575315639183676 0.22275517579943171
285 0.12543501015208686 0.22078785496720638
286 0.12512141442716945 0.21887797715889457
287 0.12481152983215699 0.21701283470196098
288 0.12450459460451915 0.21518410463536283
289 0.12419991736429667 0.21338631241995437
290 0.12389687067166207 0.211615857464424
291 0.1235948852802958 0.2098703824607866
292 0.12329344499981156 0.20814835907112061
293 0.12299208209271227 0.20644881283934916
294 0.12269037314156674 0.20477113923248985
295 0.12238793533069535 0.20311498006869672
296 0.1220844230939298 0.20148014029976033
297 0.12177952508621635 0.19986653190653533
298 0.12147296144215265 0.19827413606451713
299 0.12116448128913378 0.19670297763275743
300 0.12085386048674392 0.19515310794885127
301 0.12054089956748111 0.19362459320943032
302 0.12022542185689551 0.19211750659230828
303 0.119907271753847 0.19206890103242016
304 0.11958631315387612 0.19181558217691017
305 0.11926242800069017 0.19142306809590476
306 0.11893551495253611 0.19094111872547673
307 0.11860548815177002 0.1904046264907872
308 0.11827227608730795 0.18983704665389814
309 0.11793582054082924 0.18925375131411862
310 0.11759607560866765 0.18866464322983403
311 0.11725300679225009 0.18980806640856313
312 0.11690659015076257 0.19062853151874576
313 0.11655681151044303 0.19122411083066015
314 0.11620366572553881 0.19166889818796065
315 0.11584715598652015 0.1920141971215234
316 0.11548729317164237 0.19229402606680074
317 0.11512409523837452 0.19253042108104396
318 0.11475758665160114 0.1927374729308274
319 0.11438779784584 0.19292413023866253
320 0.11401476471900931 0.19309605975951924
321 0.1136385281555487 0.19325685091338998
322 0.11325913357691798 0.19340878477600676
323 0.11287663051770719 0.19355332092643177
324 0.11249107222576572 0.19369140412489644
325 0.1121025152849164 0.19382365690906384
326 0.11171101925895827 0.19395050032103645
327 0.11131664635578076 0.19407222949651526
328 0.11091946111052409 0.19418906095706837
329 0.1105195300868066 0.1943011621825318
330 0.11011692159513066 0.1944086700940989
331 0.10971170542764865 0.19451170260006523
332 0.1093039526085293 0.19461036580246233
333 0.1088937351592338 0.1947047584899163
334 0.10848112587804622 0.1947949749332812
335 0.10806619813326283 0.19488110661978048
336 0.10764902566946939 0.19496324332323514
337 0.10722968242638145 0.1950414737590188
338 0.10680824236974718 0.1951158859792562
339 0.10638477933384816 0.19518656760554087
340 0.10595936687514368 0.19525360596003316
341 0.10553207813664539 0.19531708813302393
342 0.1051029857226146 0.19537710101081115
343 0.10467216158320057 0.19543373127882283
344 0.10423967690865237 0.19548706540935534
345 0.10380560203275345 0.19553718963980748
346 0.10337000634514325 0.19558418994511148
347 0.10293295821220153 0.195628152006693
348 0.10249452490618516 0.19566916117944902
349 0.10205477254232137 0.1957073024576815
350 0.1016137660235664 0.19574266044060165
351 0.1011715689927605 0.19577531929780168
352 0.10072824379190691 0.19580536273495772
353 0.1002838514283267 0.19583287395994825
354 0.09983845154744223 0.19585793564951104
355 0.09939210241195624 0.19588062991653327
356 0.09894486088720086 0.19590103827804406
357 0.09849678243244588 0.19591924162396276
358 0.09804792109795869 0.19593532018664644
359 0.09759832952762351 0.19594935351127643
360 0.09714805896693421 0.19596142042710937
361 0.09669715927618906 0.19597159901962544
362 0.09624567894871819 0.19597996660359152
363 0.09579366513399434 0.1959865996970631
364 0.09534116366548064 0.1959915739963416
365 0.09488821909307987 0.19599496435190245
366 0.09443487472006401 0.19599684474530532
367 0.09398117264437054 0.19599728826710094
368 0.09352715380416092 0.19599636709574222
369 0.0930728580275497 0.19599415247750474
370 0.09261832408642393 0.19599071470742652
371 0.09216358975427905 0.1959861231112682
372 0.0917086918680123 0.1959804460284965
373 0.09125366639362396 0.19597375079629387
374 0.0907985484957855 0.19596610373458948
375 0.09034337261124652 0.19595757013211515
376 0.08988817252606346 0.19594821423347697
377 0.08943298145663872 0.19593809922724367
378 0.08897783213457636 0.19592728723504113
379 0.08852275689536171 0.19591583930164758
380 0.08806778777089291 0.19590381538608315
381 0.08761295658588704 0.19589127435367906
382 0.0871582950582114 0.19587827396912375
383 0.0867038349031776 0.19586487089046473
384 0.0862496079418649 0.19585112066406185
385 0.08579564621352828 0.19583707772047465
386 0.08534198209216926 0.1958227953712685
387 0.08488864840733813 0.19580832580672713
388 0.08443567856925475 0.19579372009445153
389 0.08398310669832737 0.19577902817883258
390 0.08353096775915587 0.19576429888137659
391 0.08307929769910932 0.19574957990186598
392 0.08262813359155774 0.19573491782033695
393 0.08217751378384386 0.1957203580998536
394 0.08172747805006855 0.19570594509005834
395 0.08127806774875947 0.19569172203147908
396 0.08082932598547783 0.19567773106056874
397 0.08038129778040753 0.19566401321546095
398 0.07993403024095087 0.19565060844241283
399 0.07948757273933515 0.19563755560291815
400 0.07904197709520333 0.1956248924814655
401 0.07859729776313994 0.19561265579391848
402 0.07815359202503938 0.19560088119649582
403 0.0777109201871825 0.19558960329532593
404 0.07726934578184522 0.19557885565655347
405 0.07682893577319926 0.1955686708169756
406 0.07638976076721003 0.19555908029518027
407 0.07595189522515675 0.19555011460316607
408 0.07551541768033329 0.19554180325841833
409 0.07508041095738831 0.19553417479641685
410 0.07464696239366829 0.1955272567835534
411 0.07421516406182568 0.1955210758304333
412 0.07378511299282524 0.19551565760553735
413 0.07335691139835959 0.19551102684922383
414 0.07293066689154257 0.1955072073880421
415 0.07250649270459496 0.19550422214933919
416 0.07208450790207917 0.1955020931761345
417 0.07166483758806304 0.1955008416422405
418 0.07124761310540972 0.19550048786760688
419 0.0708329722252028 0.1955010513338663
420 0.0704210593241118 0.1955025507000613
421 0.07001202554729931 0.19550500381852876
422 0.06960602895426636 0.19550842775092386
423 0.06920323464481884 0.19551283878436126
424 0.06880381486213194 0.19551825244765436
425 0.06840794906969476 0.1955246835276321
426 0.06801582399872726 0.19553214608551706
427 0.06762763366249179 0.1955406534733418
428 0.06724357933377603 0.1955502183503908
429 0.06686386948171529 0.19556085269964463
430 0.06648871966403468 0.19557256784421465
431 0.06611835237077814 0.1955853744637485
432 0.06575299681560559 0.19559928261079135
433 0.0653928886708428 0.19561430172708716
434 0.06503826974262958 0.1956304406598061
435 0.06468938758277042 0.19564770767768275
436 0.06434649503422735 0.1956661104870521
437 0.06400984970764854 0.19568565624776785
438 0.06367971338686898 0.19570635158899619
439 0.06335635136198599 0.19572820262486465
440 0.06304003168938001 0.19575121496996153
441 0.06273102437893927 0.19577539375467254
442 0.06242960050973252 0.19580074364034236
443 0.06213603127645941 0.19582726883425383
444 0.06185058697017534 0.19585497310441502
445 0.06157353589802075 0.19588385979414505
446 0.06130514324794754 0.1959139318364484
447 0.06104566990572619 0.19594519176817526
448 0.06079537123276549 0.1959776417439538
449 0.06055449581448793 0.1960112835498948
450 0.060323284190091184 0.19604611861705606
451 0.06010196757549966 0.19608214803466545
452 0.059989557817591965 0.19611937256309603
453 0.059858811079492695 0.19615779264658637
454 0.059716334887489585 0.19619740842570596
455 0.05956749718242856 0.1962382197495585
456 0.05941633685910321 0.19628022618772065
457 0.05926576490243459 0.19632342704191394
458 0.0591178229106577 0.19636782135740685
459 0.05897391527690553 0.19641340793414458
460 0.058834992998019385 0.19646018533760595
461 0.058701690412449686 0.1965081519093837
462 0.0585744233512223 0.1965573057774906
463 0.05845345801608851 0.1966076448663872
464 0.05833895857021334 0.19665916690673466
465 0.058231019639005156 0.19671186944486801
466 0.05808213716806644 0.196765749851995
467 0.057997803590012616 0.19682080533311805
468 0.05788381644391527 0.19687703293568212
469 0.05782184430195318 0.19693442955794693
470 0.05773742906753814 0.19699299195708908
471 0.05768045034633224 0.19705271675703193
472 0.057648444744331055 0.19711360045600873
473 0.057611505354306834 0.1971756394338569
474 0.05759553793547523 0.19723882995905137
475 0.05759767170314464 0.1973031681954737
476 0.057615314881930633 0.19736865020892522
477 0.057615038432387015 0.19743527197338298
478 0.05763980050584387 0.1975030293770049
479 0.057676347801459096 0.19757191822788484
480 0.057723061473463774 0.19764193425956228
481 0.05777844789473085 0.19771307313629194
482 0.0578411556075193 0.19778533045807262
483 0.05790997890161989 0.19785870176544543
484 0.05798385276578952 0.19793318254405806
485 0.05806184286000948 0.1980087682290066
486 0.058143133064703964 0.19808545420895304
487 0.05822701228105814 0.19816323583002748
488 0.05831286150941813 0.19824210839951523
489 0.05840014178541805 0.19832206718933676
490 0.058488383258147134 0.1984031074393227
491 0.058577175508033784 0.1984852243602899
492 0.05866615908997546 0.1985684131369215
493 0.058755018224572186 0.1986526689304583
494 0.05884347452943155 0.19873798688120284
495 0.05893128167141398 0.19882436211084376
496 0.05859409207495507 0.19891178972460383
497 0.05832586430678687 0.19900026481321492
498 0.058095854758667305 0.19908978245472905
499 0.057887754844782154 0.19918033771616558
500 0.05769272474768063 0.19927192565500135
501 0.05750584106975139 0.19936454132050976
502 0.057324276030843654 0.19945817975495048
503 0.05714635243761501 0.1995528359946171
504 0.05697104380782026 0.19964850507074705
505 0.05679770339300024 0.19974518201029656
506 0.05662591298529293 0.1998428618365888
507 0.05645539587276991 0.19994153956983568
508 0.05628596511575219 0.2000412102275415
509 0.0561174918824608 0.2001418688247903
510 0.05594988554807861 0.20024351037442445
511 0.05578308090958584 0.20034612988711506
512 0.05561702982758027 0.20044972237133232
513 0.055451695689095644 0.2005542828332173
514 0.05528704970329404 0.2006598062763623
515 0.05512306840612342 0.20076628770150085
516 0.05495973197147061 0.20087372210611487
517 0.05479702306475648 0.20098210448395998
518 0.05463492606348853 0.20109142982451492
519 0.05447342652704284 0.19993211680401862
520 0.05431251083613829 0.19907417663567098
521 0.05415216594803161 0.198389577796607
522 0.05399237923067423 0.19781064505269405
523 0.0538331383507492 0.1973000322654606
524 0.053674431198448315 0.19683643436792306
525 0.0535162458372769 0.19640737646028503
526 0.053358570470865965 0.19600538443491722
527 0.05320139342131931 0.19562587085488825
528 0.053044703115347404 0.19526593585653973
529 0.0528884880756357 0.19492367499575955
530 0.052732736915703904 0.19459777534758116
531 0.052577438337070556 0.19429499366636918
532 0.052422581127921454 0.19400666928806348
533 0.052268154162735045 0.19373224228097155
534 0.05211414640250176 0.19347120518150973
535 0.05196054689529007 0.19322308744415068
536 0.05180734477699868 0.1929874461091673
537 0.051654529272190955 0.1927638601458162
538 0.051502089694937234 0.19255192696684892
539 0.051350015449630956 0.19235126022488813
540 0.05119829603174545 0.19216148836508873
541 0.051046921028522325 0.19198225362385862
542 0.050895880119584756 0.1918132112908062
543 0.05074516307746942 0.19165402912638566
544 0.05059475976808531 0.19150438687218796
545 0.050444660151097255 0.1898953087588813
546 0.050292205854038034 0.18862957498915717
547 0.0501411218762384 0.1875557945524798
548 0.049991267018139815 0.186598620621505
549 0.049842544596460966 0.18571842946312586
550 0.049694886408015795 0.18489336761471686
551 0.04954824279700804 0.18411088450261098
552 0.04940257634994809 0.18336349987166137
553 0.04925785781528541 0.18264657892187094
554 0.04911406342421708 0.18195711669279382
555 0.04897117311308312 0.18129305558864148
556 0.04882916933550916 0.18065289532746256
557 0.048688036265027684 0.18003546753626246
558 0.048547759258483876 0.17856412037706793
559 0.04840832449465271 0.17721715898006973
560 0.048269718731019595 0.17603681470847618
561 0.04813192914043937 0.17499722368535464
562 0.04799494320184066 0.17407795704237083
563 0.04785874862749385 0.17326236632418102
564 0.047723333314993045 0.172536584910911
565 0.04758868531589287 0.17188888863439464
566 0.04745479281554867 0.1713092630227456
567 0.04732164412043982 0.17078909499793668
568 0.04718922765046247 0.17032094288655256
569 0.04705753193449021 0.16989835789537974
570 0.04692654560805114 0.16951574093094404
571 0.046796257412342834 0.1691682247905646
572 0.04666665619407521 0.16885157536073075
573 0.04653773090578764 0.16856210761747953
574 0.046409470606419104 0.16829661353858022
575 0.046281864461981466 0.16805229985440767
576 0.04615490174624352 0.16782673408446763
577 0.04602857184136598 0.16761779764800186
578 0.0459028642384559 0.1674236450700681
579 0.04577776853802098 0.16724266847067545
580 0.045653274450317534 0.16707755389716875
581 0.045529371795589475 0.16692167290964294
582 0.04540605050420225 0.16677454489398974
583 0.045283300616678526 0.16663558333215836
584 0.04516111228363917 0.16650417332914993
