Index Joint1 Joint2 Joint3 Joint4 Joint5 Joint6
0 0.0 -1.5707 0.0 -1.5707 1.5707 0.0
1 0.007250537210762065 -1.575412726392746 -0.0071388417213210775 -1.5675961753220362 1.5654494923671947 -0.005844246645876569
2 0.0965818464542213 -1.606161693279613 -0.06300533516888385 -1.5183618167323751 1.5944592367053938 -0.021048679057817276
3 0.2101772222968201 -1.600927998499204 -0.0848999918639134 -1.4332215277237284 1.5454148145668727 0.021878320485658003
4 0.31843103965817227 -1.628818279653424 -0.14272181411194695 -1.3690527871353144 1.4569682083836766 0.06665294705826963
5 0.41265648743675803 -1.6506400437139568 -0.19545056679577616 -1.3065262183627582 1.3508463054961672 0.09204264161743685
6 0.47438522333538324 -1.6713898763277188 -0.2471548934726086 -1.2609952651045335 1.2502950536902802 0.09464934861588352
7 0.515763340094129 -1.6827188335948948 -0.2896060057383474 -1.2231775553295257 1.1754041411568872 0.0792143999839618
8 0.5428572067313601 -1.6845008063564344 -0.32291505700685685 -1.1879665841943008 1.1217876642848708 0.05905912286856985
9 0.5590258454137075 -1.6823636027834308 -0.3528256977165634 -1.1556125935891626 1.084276487419668 0.039944368376505286
10 0.5675337179487256 -1.6785282574682485 -0.38167785189101466 -1.1251843462715108 1.0597954255117958 0.023301385654687194
11 0.5705296307416491 -1.6738290263626552 -0.410422945204655 -1.095720062382411 1.0451459292141454 0.009651285317943951
12 0.5693356374536188 -1.6689090171033845 -0.4398165212113637 -1.0667324450219318 1.0377716156934078 -0.001177772590540961
13 0.5649349227193547 -1.6640532138746205 -0.4702499218324511 -1.0378025777953812 1.035928147930552 -0.009659279830622368
14 0.5868294761204094 -1.673273452719155 -0.5156528264025587 -1.004495513499756 1.0492961565802887 -0.014984653458210347
15 0.6644962467952251 -1.6651324490971464 -0.5441837565965744 -0.931931778533084 1.0371467934955323 0.007311090853609935
16 0.7090038978514462 -1.673603826107995 -0.5893641150861271 -0.8812687309721632 0.9747362072705831 0.032891882671694406
17 0.748434153486181 -1.6900126321300244 -0.6422187185329042 -0.8426659904438163 0.9285565512314444 0.04028758099916747
18 0.792004561545119 -1.6953199953771212 -0.6836707700794873 -0.7981184238879715 0.8895138405746188 0.04432226826932224
19 0.8287412834099355 -1.6986611399648013 -0.7228073229657119 -0.7563045263634369 0.8470326705775185 0.04756771221475703
20 0.8595210854869649 -1.7023371956312443 -0.7618973940081566 -0.7188891117677777 0.8085644823722401 0.04764299090709625
21 0.8868807841994742 -1.7038838477089535 -0.7985088882260505 -0.6830688390418097 0.7754774489323394 0.0460652077500586
22 0.910287241824851 -1.7038236026452442 -0.8332159861489976 -0.6488972740739466 0.7460108971604701 0.04383637939124231
23 0.9297391489672242 -1.7029048076957876 -0.8668137532734613 -0.6166373251793666 0.7203050015048736 0.040991074450859
24 0.9458225842239462 -1.7011123733314069 -0.8993339300452599 -0.5858671977508915 0.6985083040839694 0.037749593659224444
25 0.9588738656520325 -1.6985243076646361 -0.9308977379072754 -0.5562992550953232 0.6802292614748697 0.03434842029668547
26 0.969134329627138 -1.6953268859054254 -0.961724970198911 -0.527789887039254 0.6651341450885333 0.030888595113157055
27 0.9768820501394262 -1.6916390653031335 -0.9919577183453423 -0.500171449738906 0.652975351820109 0.027433826816888444
28 0.9823715589260124 -1.6875483811805674 -1.0216965973010463 -0.47328298876542557 0.6434864176782369 0.024037929504919973
29 0.9858178004884384 -1.6831429219435607 -1.0510324207529238 -0.4469960787063333 0.6364084449132206 0.02073358089150148
30 0.9874118307392422 -1.6785022136140302 -1.0800371276219607 -0.4212020424960179 0.6315128822569108 0.01753840141322056
31 0.987323734080997 -1.6736953796232412 -1.108762308901048 -0.3958064804046496 0.6285952756780944 0.014462270372563079
32 0.9857019440496168 -1.6687854917329923 -1.1372438887306369 -0.37073004223546113 0.6274719627755156 0.011509271519981176
33 0.9826756211734577 -1.663831234971846 -1.165504065407939 -0.3459070865125275 0.6279804613357359 0.00867900245730154
34 0.9783571966698448 -1.658887501651342 -1.1935521790051913 -0.3212837425488798 0.6299780514323462 0.005968094910015061
35 0.9728441744878419 -1.654006365028442 -1.2213859446108644 -0.29681670065280913 0.6333396153929637 0.003371229540408854
36 0.9662208085074222 -1.649237969113477 -1.2489925832631665 -0.2724722468340503 0.6379558375926709 0.000881789200984358
37 0.958559723742184 -1.6446311684418957 -1.2763497013063343 -0.24822534256865017 0.6437315496387687 -0.0015076128454418695
38 0.9499233685128492 -1.6402340499857442 -1.3034260674404605 -0.22405883543952104 0.6505841208704221 -0.003804704119931515
39 0.9403653189412491 -1.636094367188999 -1.33018233210446 -0.19996279497651592 0.6584419766757553 -0.0060172138346607715
40 0.9299314749775399 -1.6322598717412051 -1.3565716906145722 -0.17593393109198546 0.6672432563872014 -0.008152593619451915
41 0.9186611610919756 -1.6287785494268192 -1.3825405124410417 -0.15197507641541622 0.6769345860314392 -0.010217781557597111
42 0.9065881437711836 -1.6256987683834432 -1.4080289597518632 -0.12809471945491271 0.6874699521855264 -0.012219003800385871
43 0.8937415798701096 -1.6230693421526914 -1.432971610750334 -0.10430657294655353 0.6988096654433804 -0.01416161014255594
44 0.8801469062480579 -1.6209395093677768 -1.457298100624464 -0.0806291636398681 0.7109193997971942 -0.01604994161979698
45 0.8658266776541554 -1.6193588327597814 -1.480933790748032 -0.057085432436050555 0.7237692958509101 -0.01788722997280659
46 0.8508013574440503 -1.6183770205612298 -1.5038004732836079 -0.03370233565034433 0.7373331183994182 -0.01967552958386044
47 0.8350900634809667 -1.618043674277243 -1.5258171145070951 -0.010510440222456853 0.7515874609978543 -0.021415682577326147
48 0.8187112696759358 -1.618407968250852 -1.5469006361340185 0.012456491844742248 0.7665109921078394 -0.02310731750907586
49 0.8016834623320708 -1.6195182681608247 -1.5669667295612284 0.03516193183438986 0.7820837392024915 -0.024748881451833335
50 0.784440146545079 -1.6228004710915405 -1.5873453593918 0.05724434311073522 0.7985358120267716 -0.02633770433426846
51 0.7751600245230811 -1.6279030310894582 -1.6074341638827188 0.08388326531269938 0.817455617529604 -0.025594981255244197
52 0.7613149518975606 -1.6314684728388902 -1.6242126397140517 0.10968924438771875 0.82799107078149 -0.02363377484987516
53 0.7422504325749422 -1.637026848261295 -1.6405564855256876 0.1310351129350993 0.8396373586378111 -0.02477722425960946
54 0.7204145306561598 -1.6420584510816025 -1.653768080056537 0.15051070598872343 0.8554406125229023 -0.028005602048820067
55 0.706358976292217 -1.657199167337153 -1.673802980382333 0.1696038777310282 0.8796584039920641 -0.03123496890719193
56 0.7051696237883341 -1.6631571641078107 -1.6820979203205577 0.20245551917651955 0.8965000945685809 -0.025819588520148876
57 0.691872828032456 -1.6738992859843442 -1.6937727369365894 0.22729646194580794 0.8999005246072718 -0.021330583157159907
58 0.6646828434621751 -1.6810543549258685 -1.6995792728686974 0.24432709358089585 0.9060262612041874 -0.02399757372985044
59 0.6274446227497938 -1.6888639716371145 -1.703027701657302 0.2535326099250022 0.9250561894765748 -0.033873952452384816
60 0.5885261602754721 -1.6949022606642776 -1.701483682354125 0.2622312406042296 0.9556090749109144 -0.044515886934667535
61 0.5501948762043521 -1.7018901588932092 -1.6979374158030245 0.2713726003513598 0.9910547678368964 -0.052132591438438625
62 0.5055856340824175 -1.707114414303327 -1.6904702934289804 0.2786697549600695 1.0254030467740558 -0.0572101443337302
63 0.4616119401340694 -1.7174940928120097 -1.6845191114417728 0.2827214800649376 1.0667104949772126 -0.06269291961444629
64 0.42532012781690787 -1.7293836829493294 -1.676740026555482 0.28958215313962343 1.1098755947780328 -0.06403687362973219
65 0.3959451272888319 -1.7437727771827956 -1.6688482138716887 0.29859935196220455 1.1479801433994719 -0.060496990582409885
66 0.37350806811084325 -1.7729694692753508 -1.6813119182554306 0.3049397756334751 1.1812759613811799 -0.05515779597341715
67 0.3996508670796842 -1.7926075782563293 -1.6846811150192345 0.34309485366740833 1.2163990506452893 -0.04365336009270338
68 0.38962904915079594 -1.8070469648643421 -1.689233418837236 0.37099238847590854 1.2072937448029486 -0.024441263829724977
69 0.37067346925277644 -1.8257791299434531 -1.6818982542477672 0.3852677882142545 1.2047984474278115 -0.020108248402934632
70 0.3440330303328361 -1.8489997826801137 -1.6700163585564403 0.3884672577784056 1.2146741920280277 -0.025650454425631016
71 0.33376971318851467 -1.871391894273337 -1.6461864577426975 0.39610553123898073 1.2353936925989704 -0.029875397276402416
72 0.3199814713901073 -1.8941704598611742 -1.6228647575083388 0.4029289769360708 1.2476188477526478 -0.028082012109499285
73 0.26765445561077283 -1.9165867443310214 -1.6002562305123331 0.400169835957605 1.2588926552067896 -0.034093866256630065
74 0.24001053559488322 -1.9388312206759324 -1.5683847633952255 0.39416452498330984 1.297890053837088 -0.045275392785896734
75 0.22956191511108473 -1.9617843935071846 -1.5382875751934844 0.39551842479074756 1.3275323571938182 -0.04166883902534482
76 0.21830197507601004 -1.9854044226382601 -1.5096952617873598 0.396090136417545 1.3428855445598187 -0.032693955478919866
